    82	16.071  -97.670  14.7 3.6   ;  3 ; 168220407.000 250086428.000  ; 2013/11/04,12:16:29.00 2019/03/05,12:09:56.00 2021/10/08,01:43:37.00 ; 02756100 11967900 18718300 
    83	16.041  -98.482  13.7 3.8   ;  2 ; 85530235.000  ; 2016/06/20,16:04:22.00 2019/03/07,13:28:17.00 ; 05137400 11986400 
    84	16.120  -98.813  16.2 4.0   ;  3 ; 187130915.000 246631322.000  ; 2013/04/03,13:28:33.00 2019/03/09,10:17:08.00 2021/01/26,02:10:35.00 ; 02481900 12001600 17026600 
    85	17.032 -100.233  21.6 3.5   ;  2 ; 215247447.000  ; 2012/05/15,22:51:27.00 2019/03/12,04:48:54.00 ; 02096800 12022700 
    86	15.983  -98.394   9.1 3.8   ;  2 ; 120094755.000  ; 2015/05/24,06:25:38.00 2019/03/14,05:04:53.00 ; 03894700 12041000 
    87	16.498  -98.583  14.3 3.5   ;  2 ; 165372274.000  ; 2013/12/18,20:13:57.00 2019/03/16,20:58:31.00 ; 02821300 12061000 
    88	15.064  -93.626  29.8 4.1   ;  3 ; 33139866.000 149787393.000  ; 2018/02/27,16:07:22.00 2019/03/18,05:38:28.00 2022/11/27,07:43:55.00 ; 09163900 12071300 21524600 
    89	16.029  -97.671  16.1 3.7   ;  2 ; 133767765.000  ; 2014/12/21,08:20:44.00 2019/03/18,14:03:29.00 ; 03484400 12074200 
    90	16.615  -98.609   9.9 3.5   ;  2 ; 36589522.000  ; 2019/03/25,02:37:34.00 2020/05/21,15:22:56.00 ; 12134800 15424800 
    91	15.898  -98.459  10.5 3.9   ;  3 ; 40550318.000 181547100.000  ; 2013/06/23,09:25:10.00 2014/10/05,17:23:48.00 2019/03/25,14:10:10.00 ; 02586800 03337400 12140300 
    92	16.145  -97.811   7.9 3.6   ;  3 ; 27402853.000 132003337.000  ; 2018/05/15,10:21:43.00 2019/03/28,13:15:56.00 2022/07/21,05:57:20.00 ; 09842700 12165700 20623700 
    93	16.035  -97.665  17.3 3.8   ;  3 ; 23183321.000 97233821.000  ; 2019/03/29,07:14:46.00 2019/12/22,15:03:27.00 2022/04/27,17:38:27.00 ; 12170900 13906400 20090500 
    94	16.069  -97.564  12.5 3.8   ;  2 ; 73693876.000  ; 2019/03/29,11:41:37.00 2021/07/29,11:12:53.00 ; 12172600 18245400 
    95	16.815 -100.156   6.4 3.8   ;  6 ; 69339426.000 121601410.000 208221860.000 273682909.000 321817054.000  ; 2012/08/23,07:59:56.00 2014/11/03,19:57:02.00 2016/06/30,18:10:06.00 2019/03/30,06:24:16.00 2021/04/25,23:01:45.00 2022/11/04,00:37:30.00 ; 02197100 03391100 05178000 12178600 17644300 21361700 
    96	16.240  -98.062   7.7 3.9   ;  2 ; 191985689.000  ; 2013/03/06,17:25:35.00 2019/04/06,18:47:04.00 ; 02444300 12226200 
    97	16.580 -100.426   7.4 4.0   ;  5 ; 124621864.000 222901993.000 299439870.000 406069369.000  ; 2009/10/12,13:42:23.00 2013/09/23,22:53:27.00 2016/11/04,09:55:36.00 2019/04/09,07:26:53.00 2022/08/25,10:45:12.00 ; 01289900 02710500 05720500 12240500 20818400 
    98	15.966  -98.024  13.5 3.9   ;  3 ; 179292795.000 240740128.000  ; 2013/08/04,05:08:03.00 2019/04/10,08:41:18.00 2021/03/21,12:23:31.00 ; 02632600 12250000 17423500 
